massloading_cpu(kg/sq-m)	massloading_gpu(kg/sq-m)	log10(cpu/gpu)
3.6675000000e-08	3.6675000000e-08	0.0000000000e+00
4.0918000000e-08	4.0918000000e-08	0.0000000000e+00
4.5766000000e-08	4.5766000000e-08	0.0000000000e+00
5.1398000000e-08	5.1398000000e-08	0.0000000000e+00
5.8110000000e-08	5.8110000000e-08	0.0000000000e+00
6.6382000000e-08	6.6382000000e-08	0.0000000000e+00
7.7125000000e-08	7.7125000000e-08	0.0000000000e+00
9.2239000000e-08	9.2239000000e-08	0.0000000000e+00
1.1499000000e-07	1.1499000000e-07	0.0000000000e+00
1.5114000000e-07	1.5114000000e-07	0.0000000000e+00
2.0915000000e-07	2.0915000000e-07	0.0000000000e+00
2.8780000000e-07	2.8780000000e-07	0.0000000000e+00
3.7198000000e-07	3.7198000000e-07	0.0000000000e+00
4.8213000000e-07	4.8213000000e-07	0.0000000000e+00
5.6003000000e-07	5.6003000000e-07	0.0000000000e+00
2.7166000000e-07	2.7166000000e-07	0.0000000000e+00
6.6501000000e-07	6.6501000000e-07	0.0000000000e+00
9.6164000000e-07	9.6164000000e-07	0.0000000000e+00
1.3217000000e-06	1.3217000000e-06	0.0000000000e+00
1.4526000000e-06	1.4526000000e-06	0.0000000000e+00
1.0521000000e-06	1.0521000000e-06	0.0000000000e+00
1.1418000000e-06	1.1418000000e-06	0.0000000000e+00
1.0290000000e-06	1.0290000000e-06	0.0000000000e+00
1.8435000000e-06	1.8435000000e-06	0.0000000000e+00
2.4238000000e-06	2.4238000000e-06	0.0000000000e+00
4.8768000000e-06	4.8768000000e-06	0.0000000000e+00
7.2753000000e-06	7.2753000000e-06	0.0000000000e+00
1.3078000000e-05	1.3078000000e-05	0.0000000000e+00
5.0294000000e-05	5.0294000000e-05	0.0000000000e+00
5.2086000000e-04	5.2086000000e-04	0.0000000000e+00
3.6861000000e-03	3.6861000000e-03	0.0000000000e+00
1.7918000000e-02	1.7918000000e-02	0.0000000000e+00
6.5636000000e-02	6.5636000000e-02	0.0000000000e+00
1.7836000000e-01	1.7836000000e-01	0.0000000000e+00
3.8385000000e-01	3.8385000000e-01	0.0000000000e+00
6.7074000000e-01	6.7074000000e-01	0.0000000000e+00
1.0100000000e+00	1.0100000000e+00	0.0000000000e+00
1.3599000000e+00	1.3599000000e+00	0.0000000000e+00
1.7125000000e+00	1.7125000000e+00	0.0000000000e+00
2.1075000000e+00	2.1075000000e+00	0.0000000000e+00
2.5716000000e+00	2.5716000000e+00	0.0000000000e+00
3.1061000000e+00	3.1061000000e+00	0.0000000000e+00
3.6783000000e+00	3.6783000000e+00	0.0000000000e+00
4.2434000000e+00	4.2434000000e+00	0.0000000000e+00
4.7098000000e+00	4.7098000000e+00	0.0000000000e+00
4.9930000000e+00	4.9930000000e+00	0.0000000000e+00
5.0316000000e+00	5.0316000000e+00	0.0000000000e+00
4.8138000000e+00	4.8138000000e+00	0.0000000000e+00
4.3626000000e+00	4.3626000000e+00	0.0000000000e+00
3.7561000000e+00	3.7561000000e+00	0.0000000000e+00
3.1168000000e+00	3.1168000000e+00	0.0000000000e+00
2.5735000000e+00	2.5735000000e+00	0.0000000000e+00
1.9024000000e+00	1.9024000000e+00	0.0000000000e+00
1.3628000000e+00	1.3628000000e+00	0.0000000000e+00
9.6319000000e-01	9.6319000000e-01	0.0000000000e+00
6.4846000000e-01	6.4846000000e-01	0.0000000000e+00
4.2066000000e-01	4.2066000000e-01	0.0000000000e+00
2.6232000000e-01	2.6232000000e-01	0.0000000000e+00
1.5878000000e-01	1.5878000000e-01	0.0000000000e+00
1.0075000000e-01	1.0075000000e-01	0.0000000000e+00
5.0893000000e-02	5.0893000000e-02	0.0000000000e+00
2.6195000000e-02	2.6195000000e-02	0.0000000000e+00
1.4026000000e-02	1.4026000000e-02	0.0000000000e+00
7.1313000000e-03	7.1313000000e-03	0.0000000000e+00
3.3504000000e-03	3.3504000000e-03	0.0000000000e+00
1.4126000000e-03	1.4126000000e-03	0.0000000000e+00
8.6409000000e-04	8.6409000000e-04	0.0000000000e+00
5.9827000000e-04	5.9827000000e-04	0.0000000000e+00
3.1857000000e-04	3.1857000000e-04	0.0000000000e+00
3.0173000000e-04	3.0173000000e-04	0.0000000000e+00
6.7243000000e-04	6.7243000000e-04	0.0000000000e+00
2.8590000000e-04	2.8590000000e-04	0.0000000000e+00
1.2526000000e-04	1.2526000000e-04	0.0000000000e+00
4.6833000000e-04	4.6833000000e-04	0.0000000000e+00
1.3455000000e-04	1.3455000000e-04	0.0000000000e+00
7.3191000000e-04	7.3191000000e-04	0.0000000000e+00
9.2048000000e-04	9.2048000000e-04	0.0000000000e+00
4.0110000000e-04	4.0110000000e-04	0.0000000000e+00
9.2716000000e-04	9.2716000000e-04	0.0000000000e+00
1.4638000000e-03	1.4638000000e-03	0.0000000000e+00
1.3551000000e-03	1.3551000000e-03	0.0000000000e+00
1.2458000000e-03	1.2458000000e-03	0.0000000000e+00
1.1378000000e-03	1.1378000000e-03	0.0000000000e+00
1.0329000000e-03	1.0329000000e-03	0.0000000000e+00
9.3243000000e-04	9.3243000000e-04	0.0000000000e+00
8.3745000000e-04	8.3745000000e-04	0.0000000000e+00
7.4866000000e-04	7.4866000000e-04	0.0000000000e+00
6.6651000000e-04	6.6651000000e-04	0.0000000000e+00
5.9119000000e-04	5.9119000000e-04	0.0000000000e+00
5.2268000000e-04	5.2268000000e-04	0.0000000000e+00
4.6081000000e-04	4.6081000000e-04	0.0000000000e+00
4.0529000000e-04	4.0529000000e-04	0.0000000000e+00
3.5574000000e-04	3.5574000000e-04	0.0000000000e+00
3.1174000000e-04	3.1174000000e-04	0.0000000000e+00
2.7284000000e-04	2.7284000000e-04	0.0000000000e+00
2.3857000000e-04	2.3857000000e-04	0.0000000000e+00
2.3281000000e-08	2.3281000000e-08	0.0000000000e+00
2.6042000000e-08	2.6042000000e-08	0.0000000000e+00
2.9064000000e-08	2.9064000000e-08	0.0000000000e+00
3.2449000000e-08	3.2449000000e-08	0.0000000000e+00
3.6290000000e-08	3.6290000000e-08	0.0000000000e+00
4.0707000000e-08	4.0707000000e-08	0.0000000000e+00
4.5831000000e-08	4.5831000000e-08	0.0000000000e+00
5.1834000000e-08	5.1834000000e-08	0.0000000000e+00
5.8942000000e-08	5.8942000000e-08	0.0000000000e+00
6.7621000000e-08	6.7621000000e-08	0.0000000000e+00
7.8440000000e-08	7.8440000000e-08	0.0000000000e+00
9.2520000000e-08	9.2520000000e-08	0.0000000000e+00
1.1172000000e-07	1.1172000000e-07	0.0000000000e+00
1.3923000000e-07	1.3923000000e-07	0.0000000000e+00
1.7980000000e-07	1.7980000000e-07	0.0000000000e+00
2.4121000000e-07	2.4121000000e-07	0.0000000000e+00
3.2937000000e-07	3.2937000000e-07	0.0000000000e+00
4.3195000000e-07	4.3195000000e-07	0.0000000000e+00
5.7956000000e-07	5.7956000000e-07	0.0000000000e+00
2.3737000000e-07	2.3737000000e-07	0.0000000000e+00
7.9837000000e-07	7.9837000000e-07	0.0000000000e+00
1.1770000000e-06	1.1770000000e-06	0.0000000000e+00
1.5003000000e-06	1.5003000000e-06	0.0000000000e+00
1.3277000000e-06	1.3277000000e-06	0.0000000000e+00
1.3706000000e-06	1.3706000000e-06	0.0000000000e+00
1.3832000000e-06	1.3832000000e-06	0.0000000000e+00
1.1978000000e-06	1.1978000000e-06	0.0000000000e+00
9.3540000000e-07	9.3539000000e-07	4.6428993303e-06
5.4927000000e-07	5.4927000000e-07	0.0000000000e+00
1.3954000000e-06	1.3954000000e-06	0.0000000000e+00
2.3404000000e-06	2.3404000000e-06	0.0000000000e+00
8.7963000000e-06	8.7963000000e-06	0.0000000000e+00
1.4330000000e-05	1.4330000000e-05	0.0000000000e+00
4.4364000000e-05	4.4364000000e-05	0.0000000000e+00
1.3141000000e-04	1.3141000000e-04	0.0000000000e+00
1.1875000000e-03	1.1875000000e-03	0.0000000000e+00
6.3426000000e-03	6.3426000000e-03	0.0000000000e+00
2.7840000000e-02	2.7840000000e-02	0.0000000000e+00
8.1356000000e-02	8.1356000000e-02	0.0000000000e+00
1.9420000000e-01	1.9420000000e-01	0.0000000000e+00
3.8552000000e-01	3.8552000000e-01	0.0000000000e+00
6.2009000000e-01	6.2009000000e-01	0.0000000000e+00
8.8292000000e-01	8.8292000000e-01	0.0000000000e+00
1.1598000000e+00	1.1598000000e+00	0.0000000000e+00
1.4554000000e+00	1.4554000000e+00	0.0000000000e+00
1.7990000000e+00	1.7990000000e+00	0.0000000000e+00
2.1923000000e+00	2.1923000000e+00	0.0000000000e+00
2.6593000000e+00	2.6593000000e+00	0.0000000000e+00
3.1854000000e+00	3.1854000000e+00	0.0000000000e+00
3.7213000000e+00	3.7213000000e+00	0.0000000000e+00
4.1901000000e+00	4.1901000000e+00	0.0000000000e+00
4.5152000000e+00	4.5152000000e+00	0.0000000000e+00
4.6314000000e+00	4.6314000000e+00	0.0000000000e+00
4.5121000000e+00	4.5121000000e+00	0.0000000000e+00
4.1852000000e+00	4.1852000000e+00	0.0000000000e+00
3.7236000000e+00	3.7236000000e+00	0.0000000000e+00
3.1562000000e+00	3.1562000000e+00	0.0000000000e+00
2.5355000000e+00	2.5355000000e+00	0.0000000000e+00
2.0278000000e+00	2.0278000000e+00	0.0000000000e+00
1.5414000000e+00	1.5414000000e+00	0.0000000000e+00
1.0962000000e+00	1.0962000000e+00	0.0000000000e+00
7.9436000000e-01	7.9436000000e-01	0.0000000000e+00
5.8265000000e-01	5.8265000000e-01	0.0000000000e+00
3.7299000000e-01	3.7299000000e-01	0.0000000000e+00
2.3178000000e-01	2.3178000000e-01	0.0000000000e+00
1.1972000000e-01	1.1972000000e-01	0.0000000000e+00
7.5758000000e-02	7.5758000000e-02	0.0000000000e+00
4.0228000000e-02	4.0228000000e-02	0.0000000000e+00
2.0808000000e-02	2.0808000000e-02	0.0000000000e+00
1.1816000000e-02	1.1816000000e-02	0.0000000000e+00
5.2534000000e-03	5.2534000000e-03	0.0000000000e+00
3.0896000000e-03	3.0896000000e-03	0.0000000000e+00
1.3822000000e-03	1.3822000000e-03	0.0000000000e+00
7.8104000000e-04	7.8104000000e-04	0.0000000000e+00
7.2098000000e-04	7.2098000000e-04	0.0000000000e+00
1.2325000000e-03	1.2325000000e-03	0.0000000000e+00
4.8465000000e-04	4.8465000000e-04	0.0000000000e+00
1.5206000000e-04	1.5206000000e-04	0.0000000000e+00
5.9919000000e-04	5.9919000000e-04	0.0000000000e+00
1.2408000000e-03	1.2408000000e-03	0.0000000000e+00
5.7353000000e-04	5.7353000000e-04	0.0000000000e+00
5.6946000000e-04	5.6946000000e-04	0.0000000000e+00
1.1518000000e-03	1.1518000000e-03	0.0000000000e+00
1.1390000000e-03	1.1390000000e-03	0.0000000000e+00
2.1157000000e-03	2.1157000000e-03	0.0000000000e+00
1.9603000000e-03	1.9603000000e-03	0.0000000000e+00
1.8037000000e-03	1.8037000000e-03	0.0000000000e+00
1.6487000000e-03	1.6487000000e-03	0.0000000000e+00
1.4978000000e-03	1.4978000000e-03	0.0000000000e+00
1.3531000000e-03	1.3531000000e-03	0.0000000000e+00
1.2160000000e-03	1.2160000000e-03	0.0000000000e+00
1.0877000000e-03	1.0877000000e-03	0.0000000000e+00
9.6880000000e-04	9.6880000000e-04	0.0000000000e+00
8.5961000000e-04	8.5961000000e-04	0.0000000000e+00
7.6017000000e-04	7.6017000000e-04	0.0000000000e+00
6.7026000000e-04	6.7026000000e-04	0.0000000000e+00
5.8948000000e-04	5.8948000000e-04	0.0000000000e+00
5.1732000000e-04	5.1732000000e-04	0.0000000000e+00
4.5318000000e-04	4.5318000000e-04	0.0000000000e+00
3.9642000000e-04	3.9642000000e-04	0.0000000000e+00
3.4638000000e-04	3.4638000000e-04	0.0000000000e+00
2.5080000000e-08	2.5080000000e-08	0.0000000000e+00
2.8140000000e-08	2.8140000000e-08	0.0000000000e+00
3.1555000000e-08	3.1555000000e-08	0.0000000000e+00
3.5407000000e-08	3.5407000000e-08	0.0000000000e+00
3.9865000000e-08	3.9865000000e-08	0.0000000000e+00
4.5033000000e-08	4.5033000000e-08	0.0000000000e+00
5.1077000000e-08	5.1077000000e-08	0.0000000000e+00
5.8303000000e-08	5.8303000000e-08	0.0000000000e+00
6.6994000000e-08	6.6994000000e-08	0.0000000000e+00
7.7702000000e-08	7.7702000000e-08	0.0000000000e+00
9.1234000000e-08	9.1234000000e-08	0.0000000000e+00
1.0871000000e-07	1.0871000000e-07	0.0000000000e+00
1.3212000000e-07	1.3212000000e-07	0.0000000000e+00
1.6440000000e-07	1.6440000000e-07	0.0000000000e+00
2.0962000000e-07	2.0962000000e-07	0.0000000000e+00
2.7307000000e-07	2.7307000000e-07	0.0000000000e+00
3.6287000000e-07	3.6287000000e-07	0.0000000000e+00
5.1212000000e-07	5.1212000000e-07	0.0000000000e+00
7.0707000000e-07	7.0707000000e-07	0.0000000000e+00
6.0163000000e-07	6.0163000000e-07	0.0000000000e+00
1.3579000000e-06	1.3579000000e-06	0.0000000000e+00
1.0682000000e-06	1.0682000000e-06	0.0000000000e+00
8.3369000000e-07	8.3369000000e-07	0.0000000000e+00
1.4845000000e-06	1.4845000000e-06	0.0000000000e+00
1.0767000000e-06	1.0767000000e-06	0.0000000000e+00
1.3801000000e-06	1.3801000000e-06	0.0000000000e+00
1.3286000000e-06	1.3286000000e-06	0.0000000000e+00
1.0207000000e-06	1.0207000000e-06	0.0000000000e+00
1.9406000000e-06	1.9406000000e-06	0.0000000000e+00
3.1519000000e-06	3.1519000000e-06	0.0000000000e+00
7.3106000000e-07	7.3106000000e-07	0.0000000000e+00
1.2831000000e-05	1.2831000000e-05	0.0000000000e+00
2.0815000000e-05	2.0815000000e-05	0.0000000000e+00
2.9696000000e-05	2.9696000000e-05	0.0000000000e+00
9.8249000000e-05	9.8249000000e-05	0.0000000000e+00
5.3373000000e-04	5.3373000000e-04	0.0000000000e+00
2.3981000000e-03	2.3981000000e-03	0.0000000000e+00
1.0682000000e-02	1.0682000000e-02	0.0000000000e+00
3.6102000000e-02	3.6102000000e-02	0.0000000000e+00
9.7370000000e-02	9.7370000000e-02	0.0000000000e+00
2.0612000000e-01	2.0612000000e-01	0.0000000000e+00
3.6552000000e-01	3.6552000000e-01	0.0000000000e+00
5.6251000000e-01	5.6251000000e-01	0.0000000000e+00
7.7838000000e-01	7.7838000000e-01	0.0000000000e+00
1.0009000000e+00	1.0009000000e+00	0.0000000000e+00
1.2495000000e+00	1.2495000000e+00	0.0000000000e+00
1.5312000000e+00	1.5312000000e+00	0.0000000000e+00
1.8718000000e+00	1.8718000000e+00	0.0000000000e+00
2.2874000000e+00	2.2874000000e+00	0.0000000000e+00
2.7638000000e+00	2.7638000000e+00	0.0000000000e+00
3.2628000000e+00	3.2628000000e+00	0.0000000000e+00
3.7247000000e+00	3.7247000000e+00	0.0000000000e+00
4.0712000000e+00	4.0712000000e+00	0.0000000000e+00
4.2353000000e+00	4.2353000000e+00	0.0000000000e+00
4.2239000000e+00	4.2239000000e+00	0.0000000000e+00
4.0027000000e+00	4.0027000000e+00	0.0000000000e+00
3.6097000000e+00	3.6097000000e+00	0.0000000000e+00
3.1138000000e+00	3.1138000000e+00	0.0000000000e+00
2.6586000000e+00	2.6586000000e+00	0.0000000000e+00
2.1719000000e+00	2.1719000000e+00	0.0000000000e+00
1.7271000000e+00	1.7271000000e+00	0.0000000000e+00
1.2763000000e+00	1.2763000000e+00	0.0000000000e+00
9.4537000000e-01	9.4537000000e-01	0.0000000000e+00
6.9485000000e-01	6.9485000000e-01	0.0000000000e+00
4.1420000000e-01	4.1421000000e-01	-1.0485013023e-05
2.7025000000e-01	2.7025000000e-01	0.0000000000e+00
1.9393000000e-01	1.9393000000e-01	0.0000000000e+00
1.0330000000e-01	1.0330000000e-01	0.0000000000e+00
5.3920000000e-02	5.3920000000e-02	0.0000000000e+00
3.2990000000e-02	3.2990000000e-02	0.0000000000e+00
1.6387000000e-02	1.6387000000e-02	0.0000000000e+00
9.1130000000e-03	9.1130000000e-03	0.0000000000e+00
4.6016000000e-03	4.6016000000e-03	0.0000000000e+00
2.5597000000e-03	2.5597000000e-03	0.0000000000e+00
1.9175000000e-03	1.9175000000e-03	0.0000000000e+00
2.3466000000e-03	2.3466000000e-03	0.0000000000e+00
8.3656000000e-04	8.3656000000e-04	0.0000000000e+00
2.7742000000e-04	2.7742000000e-04	0.0000000000e+00
3.2618000000e-04	3.2618000000e-04	0.0000000000e+00
8.7685000000e-04	8.7685000000e-04	0.0000000000e+00
2.0416000000e-03	2.0416000000e-03	0.0000000000e+00
8.5869000000e-04	8.5869000000e-04	0.0000000000e+00
1.6704000000e-03	1.6704000000e-03	0.0000000000e+00
2.5213000000e-03	2.5213000000e-03	0.0000000000e+00
3.0152000000e-03	3.0152000000e-03	0.0000000000e+00
2.7968000000e-03	2.7968000000e-03	0.0000000000e+00
2.5760000000e-03	2.5760000000e-03	0.0000000000e+00
2.3571000000e-03	2.3571000000e-03	0.0000000000e+00
2.1436000000e-03	2.1436000000e-03	0.0000000000e+00
1.9384000000e-03	1.9384000000e-03	0.0000000000e+00
1.7437000000e-03	1.7437000000e-03	0.0000000000e+00
1.5610000000e-03	1.5610000000e-03	0.0000000000e+00
1.3914000000e-03	1.3914000000e-03	0.0000000000e+00
1.2355000000e-03	1.2355000000e-03	0.0000000000e+00
1.0932000000e-03	1.0932000000e-03	0.0000000000e+00
9.6431000000e-04	9.6431000000e-04	0.0000000000e+00
8.4838000000e-04	8.4838000000e-04	0.0000000000e+00
7.4467000000e-04	7.4467000000e-04	0.0000000000e+00
6.5237000000e-04	6.5237000000e-04	0.0000000000e+00
5.7059000000e-04	5.7059000000e-04	0.0000000000e+00
4.9843000000e-04	4.9843000000e-04	0.0000000000e+00
2.6997000000e-08	2.6997000000e-08	0.0000000000e+00
3.0383000000e-08	3.0383000000e-08	0.0000000000e+00
3.4206000000e-08	3.4206000000e-08	0.0000000000e+00
3.8570000000e-08	3.8570000000e-08	0.0000000000e+00
4.3649000000e-08	4.3649000000e-08	0.0000000000e+00
4.9611000000e-08	4.9611000000e-08	0.0000000000e+00
5.6673000000e-08	5.6673000000e-08	0.0000000000e+00
6.5175000000e-08	6.5175000000e-08	0.0000000000e+00
7.5532000000e-08	7.5532000000e-08	0.0000000000e+00
8.8319000000e-08	8.8319000000e-08	0.0000000000e+00
1.0458000000e-07	1.0458000000e-07	0.0000000000e+00
1.2559000000e-07	1.2559000000e-07	0.0000000000e+00
1.5351000000e-07	1.5351000000e-07	0.0000000000e+00
1.9136000000e-07	1.9136000000e-07	0.0000000000e+00
2.4346000000e-07	2.4346000000e-07	0.0000000000e+00
3.1638000000e-07	3.1638000000e-07	0.0000000000e+00
4.1889000000e-07	4.1889000000e-07	0.0000000000e+00
5.8636000000e-07	5.8636000000e-07	0.0000000000e+00
8.1235000000e-07	8.1235000000e-07	0.0000000000e+00
1.1115000000e-06	1.1115000000e-06	0.0000000000e+00
1.6289000000e-06	1.6289000000e-06	0.0000000000e+00
1.4474000000e-06	1.4474000000e-06	0.0000000000e+00
2.4072000000e-06	2.4072000000e-06	0.0000000000e+00
1.5265000000e-06	1.5265000000e-06	0.0000000000e+00
2.3612000000e-06	2.3612000000e-06	0.0000000000e+00
4.0112000000e-06	4.0112000000e-06	0.0000000000e+00
1.5630000000e-06	1.5630000000e-06	0.0000000000e+00
2.4158000000e-06	2.4158000000e-06	0.0000000000e+00
2.9743000000e-06	2.9743000000e-06	0.0000000000e+00
6.2199000000e-06	6.2199000000e-06	0.0000000000e+00
9.3027000000e-06	9.3027000000e-06	0.0000000000e+00
4.2878000000e-06	4.2878000000e-06	0.0000000000e+00
1.6844000000e-05	1.6844000000e-05	0.0000000000e+00
5.6513000000e-05	5.6513000000e-05	0.0000000000e+00
1.0716000000e-04	1.0716000000e-04	0.0000000000e+00
2.3692000000e-04	2.3692000000e-04	0.0000000000e+00
9.9356000000e-04	9.9356000000e-04	0.0000000000e+00
4.0149000000e-03	4.0149000000e-03	0.0000000000e+00
1.5406000000e-02	1.5407000000e-02	-2.8189042421e-05
4.4109000000e-02	4.4109000000e-02	0.0000000000e+00
1.0445000000e-01	1.0445000000e-01	0.0000000000e+00
2.0642000000e-01	2.0642000000e-01	0.0000000000e+00
3.4676000000e-01	3.4676000000e-01	0.0000000000e+00
5.0978000000e-01	5.0978000000e-01	0.0000000000e+00
6.8389000000e-01	6.8389000000e-01	0.0000000000e+00
8.7185000000e-01	8.7185000000e-01	0.0000000000e+00
1.0716000000e+00	1.0716000000e+00	0.0000000000e+00
1.3107000000e+00	1.3107000000e+00	0.0000000000e+00
1.6066000000e+00	1.6066000000e+00	0.0000000000e+00
1.9701000000e+00	1.9701000000e+00	0.0000000000e+00
2.3978000000e+00	2.3978000000e+00	0.0000000000e+00
2.8586000000e+00	2.8586000000e+00	0.0000000000e+00
3.2775000000e+00	3.2775000000e+00	0.0000000000e+00
3.5886000000e+00	3.5886000000e+00	0.0000000000e+00
3.8538000000e+00	3.8538000000e+00	0.0000000000e+00
3.9115000000e+00	3.9115000000e+00	0.0000000000e+00
3.7868000000e+00	3.7868000000e+00	0.0000000000e+00
3.5442000000e+00	3.5442000000e+00	0.0000000000e+00
3.1670000000e+00	3.1670000000e+00	0.0000000000e+00
2.8727000000e+00	2.8727000000e+00	0.0000000000e+00
2.3469000000e+00	2.3469000000e+00	0.0000000000e+00
1.8671000000e+00	1.8671000000e+00	0.0000000000e+00
1.4317000000e+00	1.4317000000e+00	0.0000000000e+00
9.6302000000e-01	9.6302000000e-01	0.0000000000e+00
7.2027000000e-01	7.2027000000e-01	0.0000000000e+00
4.6946000000e-01	4.6946000000e-01	0.0000000000e+00
3.4428000000e-01	3.4428000000e-01	0.0000000000e+00
2.3370000000e-01	2.3370000000e-01	0.0000000000e+00
1.3073000000e-01	1.3073000000e-01	0.0000000000e+00
7.6473000000e-02	7.6473000000e-02	0.0000000000e+00
4.4339000000e-02	4.4339000000e-02	0.0000000000e+00
2.5190000000e-02	2.5190000000e-02	0.0000000000e+00
1.4530000000e-02	1.4530000000e-02	0.0000000000e+00
7.7314000000e-03	7.7314000000e-03	0.0000000000e+00
4.2507000000e-03	4.2507000000e-03	0.0000000000e+00
4.7278000000e-03	4.7278000000e-03	0.0000000000e+00
1.8231000000e-03	1.8231000000e-03	0.0000000000e+00
7.4975000000e-04	7.4975000000e-04	0.0000000000e+00
1.2239000000e-03	1.2239000000e-03	0.0000000000e+00
1.2064000000e-03	1.2064000000e-03	0.0000000000e+00
1.9130000000e-03	1.9130000000e-03	0.0000000000e+00
2.4786000000e-03	2.4786000000e-03	0.0000000000e+00
4.2048000000e-03	4.2048000000e-03	0.0000000000e+00
4.3254000000e-03	4.3254000000e-03	0.0000000000e+00
4.2365000000e-03	4.2365000000e-03	0.0000000000e+00
3.9346000000e-03	3.9346000000e-03	0.0000000000e+00
3.6287000000e-03	3.6287000000e-03	0.0000000000e+00
3.3246000000e-03	3.3246000000e-03	0.0000000000e+00
3.0273000000e-03	3.0273000000e-03	0.0000000000e+00
2.7409000000e-03	2.7409000000e-03	0.0000000000e+00
2.4684000000e-03	2.4684000000e-03	0.0000000000e+00
2.2124000000e-03	2.2124000000e-03	0.0000000000e+00
1.9742000000e-03	1.9742000000e-03	0.0000000000e+00
1.7546000000e-03	1.7546000000e-03	0.0000000000e+00
1.5539000000e-03	1.5539000000e-03	0.0000000000e+00
1.3719000000e-03	1.3719000000e-03	0.0000000000e+00
1.2078000000e-03	1.2078000000e-03	0.0000000000e+00
1.0607000000e-03	1.0607000000e-03	0.0000000000e+00
9.2963000000e-04	9.2963000000e-04	0.0000000000e+00
8.1332000000e-04	8.1332000000e-04	0.0000000000e+00
7.1053000000e-04	7.1053000000e-04	0.0000000000e+00
2.9036000000e-08	2.9036000000e-08	0.0000000000e+00
3.2776000000e-08	3.2776000000e-08	0.0000000000e+00
3.7016000000e-08	3.7016000000e-08	0.0000000000e+00
4.1940000000e-08	4.1940000000e-08	0.0000000000e+00
4.7667000000e-08	4.7667000000e-08	0.0000000000e+00
5.4461000000e-08	5.4461000000e-08	0.0000000000e+00
6.2555000000e-08	6.2555000000e-08	0.0000000000e+00
7.2403000000e-08	7.2403000000e-08	0.0000000000e+00
8.4409000000e-08	8.4409000000e-08	0.0000000000e+00
9.9456000000e-08	9.9456000000e-08	0.0000000000e+00
1.1851000000e-07	1.1851000000e-07	0.0000000000e+00
1.4326000000e-07	1.4326000000e-07	0.0000000000e+00
1.7597000000e-07	1.7597000000e-07	0.0000000000e+00
2.2011000000e-07	2.2011000000e-07	0.0000000000e+00
2.8135000000e-07	2.8135000000e-07	0.0000000000e+00
3.6918000000e-07	3.6918000000e-07	0.0000000000e+00
4.9544000000e-07	4.9544000000e-07	0.0000000000e+00
6.6456000000e-07	6.6456000000e-07	0.0000000000e+00
9.1940000000e-07	9.1940000000e-07	0.0000000000e+00
